timestamp,service,container_id,container_name,cpu_percent,memory_usage_bytes,memory_limit_bytes,memory_percent,net_input_bytes,net_output_bytes,block_input_bytes,block_output_bytes,pids
2026-04-19T00:49:16+00:00,postgres,30111113eedb,yii3-benchmarks-frankenphp-worker-postgres-1,0.01,23194501,100298223780,0.02,12700,126,0,733000,6
2026-04-19T00:49:16+00:00,valkey,b4f817953c7d,yii3-benchmarks-frankenphp-worker-valkey-1,8.56,6020923,100298223780,0.01,112000000,19800000,0,0,5
2026-04-19T00:49:19+00:00,app,b8fd807cf302,yii3-benchmarks-frankenphp-worker-app-1,464.14,803943219,100298223780,0.8,276000000,446000000,1230000,24600,167
2026-04-19T00:49:19+00:00,postgres,30111113eedb,yii3-benchmarks-frankenphp-worker-postgres-1,0.01,23194501,100298223780,0.02,12700,126,0,733000,6
2026-04-19T00:49:19+00:00,valkey,b4f817953c7d,yii3-benchmarks-frankenphp-worker-valkey-1,7.07,5431624,100298223780,0.01,115000000,20300000,0,0,5
2026-04-19T00:49:22+00:00,app,b8fd807cf302,yii3-benchmarks-frankenphp-worker-app-1,480.32,804467507,100298223780,0.8,293000000,471000000,1230000,24600,167
2026-04-19T00:49:22+00:00,postgres,30111113eedb,yii3-benchmarks-frankenphp-worker-postgres-1,1.88,23582474,100298223780,0.02,12700,126,0,733000,6
2026-04-19T00:49:22+00:00,valkey,b4f817953c7d,yii3-benchmarks-frankenphp-worker-valkey-1,7.17,5717885,100298223780,0.01,121000000,21300000,0,0,5
2026-04-19T00:49:25+00:00,app,b8fd807cf302,yii3-benchmarks-frankenphp-worker-app-1,511.14,805411226,100298223780,0.8,311000000,497000000,1230000,24600,167
2026-04-19T00:49:25+00:00,postgres,30111113eedb,yii3-benchmarks-frankenphp-worker-postgres-1,0.01,23194501,100298223780,0.02,12700,126,0,733000,6
2026-04-19T00:49:25+00:00,valkey,b4f817953c7d,yii3-benchmarks-frankenphp-worker-valkey-1,6.95,5181014,100298223780,0.01,124000000,21800000,0,0,5
2026-04-19T00:49:28+00:00,app,b8fd807cf302,yii3-benchmarks-frankenphp-worker-app-1,518.24,806145229,100298223780,0.8,329000000,523000000,1230000,24600,167
2026-04-19T00:49:28+00:00,postgres,30111113eedb,yii3-benchmarks-frankenphp-worker-postgres-1,0.01,23194501,100298223780,0.02,12700,126,0,733000,6
2026-04-19T00:49:28+00:00,valkey,b4f817953c7d,yii3-benchmarks-frankenphp-worker-valkey-1,7.26,5447352,100298223780,0.01,129000000,22900000,0,0,5
2026-04-19T00:49:31+00:00,app,b8fd807cf302,yii3-benchmarks-frankenphp-worker-app-1,541.26,805935514,100298223780,0.8,341000000,541000000,1230000,24600,167
2026-04-19T00:49:31+00:00,postgres,30111113eedb,yii3-benchmarks-frankenphp-worker-postgres-1,2.42,24022876,100298223780,0.02,12700,126,0,733000,6
2026-04-19T00:49:31+00:00,valkey,b4f817953c7d,yii3-benchmarks-frankenphp-worker-valkey-1,8.91,5988418,100298223780,0.01,134000000,23600000,0,0,5
2026-04-19T00:49:34+00:00,app,b8fd807cf302,yii3-benchmarks-frankenphp-worker-app-1,547.06,805725798,100298223780,0.8,366000000,578000000,1230000,24600,167
2026-04-19T00:49:34+00:00,postgres,30111113eedb,yii3-benchmarks-frankenphp-worker-postgres-1,0,23194501,100298223780,0.02,12700,126,0,733000,6
2026-04-19T00:49:34+00:00,valkey,b4f817953c7d,yii3-benchmarks-frankenphp-worker-valkey-1,7.15,4157604,100298223780,0,136000000,24100000,0,0,5
2026-04-19T00:49:37+00:00,app,b8fd807cf302,yii3-benchmarks-frankenphp-worker-app-1,576.76,806774374,100298223780,0.8,386000000,607000000,1230000,24600,167
2026-04-19T00:49:37+00:00,postgres,30111113eedb,yii3-benchmarks-frankenphp-worker-postgres-1,2.04,23823647,100298223780,0.02,12700,126,0,733000,6
2026-04-19T00:49:37+00:00,valkey,b4f817953c7d,yii3-benchmarks-frankenphp-worker-valkey-1,7.56,4669309,100298223780,0,142000000,25100000,0,0,5
2026-04-19T00:49:40+00:00,app,b8fd807cf302,yii3-benchmarks-frankenphp-worker-app-1,582.23,807927808,100298223780,0.81,406000000,636000000,1230000,24600,167
2026-04-19T00:49:40+00:00,postgres,30111113eedb,yii3-benchmarks-frankenphp-worker-postgres-1,0,23194501,100298223780,0.02,13800,126,0,733000,6
2026-04-19T00:49:40+00:00,valkey,b4f817953c7d,yii3-benchmarks-frankenphp-worker-valkey-1,7.63,4669309,100298223780,0,145000000,25600000,0,0,5
2026-04-19T00:49:43+00:00,app,b8fd807cf302,yii3-benchmarks-frankenphp-worker-app-1,629.62,807298662,100298223780,0.8,426000000,666000000,1230000,24600,167
2026-04-19T00:49:43+00:00,postgres,30111113eedb,yii3-benchmarks-frankenphp-worker-postgres-1,0,23267901,100298223780,0.02,14200,126,0,733000,6
2026-04-19T00:49:43+00:00,valkey,b4f817953c7d,yii3-benchmarks-frankenphp-worker-valkey-1,7.65,5451547,100298223780,0.01,149000000,26400000,0,0,5
2026-04-19T00:49:46+00:00,app,b8fd807cf302,yii3-benchmarks-frankenphp-worker-app-1,629.44,807822950,100298223780,0.81,447000000,696000000,1230000,24600,167
2026-04-19T00:49:46+00:00,postgres,30111113eedb,yii3-benchmarks-frankenphp-worker-postgres-1,1.86,24358420,100298223780,0.02,14200,126,0,733000,6
2026-04-19T00:49:46+00:00,valkey,b4f817953c7d,yii3-benchmarks-frankenphp-worker-valkey-1,7.49,4484760,100298223780,0,154000000,27200000,0,0,5
2026-04-19T00:49:49+00:00,app,b8fd807cf302,yii3-benchmarks-frankenphp-worker-app-1,625.1,809081242,100298223780,0.81,469000000,728000000,1230000,24600,167
2026-04-19T00:49:49+00:00,postgres,30111113eedb,yii3-benchmarks-frankenphp-worker-postgres-1,0,23194501,100298223780,0.02,14200,126,0,733000,6
2026-04-19T00:49:49+00:00,valkey,b4f817953c7d,yii3-benchmarks-frankenphp-worker-valkey-1,7.61,5791285,100298223780,0.01,158000000,27900000,0,0,5
2026-04-19T00:49:52+00:00,app,b8fd807cf302,yii3-benchmarks-frankenphp-worker-app-1,676.39,808661811,100298223780,0.81,491000000,759000000,1230000,24600,167
2026-04-19T00:49:52+00:00,postgres,30111113eedb,yii3-benchmarks-frankenphp-worker-postgres-1,0,23288873,100298223780,0.02,14200,126,0,733000,6
2026-04-19T00:49:52+00:00,valkey,b4f817953c7d,yii3-benchmarks-frankenphp-worker-valkey-1,9.18,5877268,100298223780,0.01,162000000,28700000,0,0,5
2026-04-19T00:49:55+00:00,app,b8fd807cf302,yii3-benchmarks-frankenphp-worker-app-1,693.57,810234675,100298223780,0.81,514000000,792000000,1230000,24600,167
2026-04-19T00:49:55+00:00,postgres,30111113eedb,yii3-benchmarks-frankenphp-worker-postgres-1,0,23194501,100298223780,0.02,14200,126,0,733000,6
2026-04-19T00:49:55+00:00,valkey,b4f817953c7d,yii3-benchmarks-frankenphp-worker-valkey-1,8.04,5779751,100298223780,0.01,167000000,29400000,0,0,5
2026-04-19T00:49:58+00:00,app,b8fd807cf302,yii3-benchmarks-frankenphp-worker-app-1,716.77,809920102,100298223780,0.81,537000000,825000000,1230000,24600,167
2026-04-19T00:49:58+00:00,postgres,30111113eedb,yii3-benchmarks-frankenphp-worker-postgres-1,0,23194501,100298223780,0.02,14200,126,0,733000,6
2026-04-19T00:49:58+00:00,valkey,b4f817953c7d,yii3-benchmarks-frankenphp-worker-valkey-1,7.84,6291456,100298223780,0.01,172000000,30400000,0,0,5
2026-04-19T00:50:01+00:00,app,b8fd807cf302,yii3-benchmarks-frankenphp-worker-app-1,740.25,804362650,100298223780,0.8,560000000,858000000,1230000,24600,167
2026-04-19T00:50:01+00:00,postgres,30111113eedb,yii3-benchmarks-frankenphp-worker-postgres-1,2.19,25302139,100298223780,0.03,14200,126,0,733000,6
2026-04-19T00:50:01+00:00,valkey,b4f817953c7d,yii3-benchmarks-frankenphp-worker-valkey-1,7.83,5603590,100298223780,0.01,175000000,30900000,0,0,5
2026-04-19T00:50:04+00:00,app,b8fd807cf302,yii3-benchmarks-frankenphp-worker-app-1,742.75,810863821,100298223780,0.81,584000000,893000000,1230000,24600,167
2026-04-19T00:50:04+00:00,postgres,30111113eedb,yii3-benchmarks-frankenphp-worker-postgres-1,0,23194501,100298223780,0.02,14200,126,0,733000,6
2026-04-19T00:50:04+00:00,valkey,b4f817953c7d,yii3-benchmarks-frankenphp-worker-valkey-1,7.86,7184843,100298223780,0.01,179000000,31600000,0,0,5
